Player,Pos,Tm,Cap Hit,year
George Fant,T,SEA,"$450,000",2016
Nolan Frese,LS,SEA,"$450,000",2016
Tanner McEvoy,WR,SEA,"$450,000",2016
Tyvis Powell,FS,SEA,"$450,000",2016
Josh Johnson,DB,JAX,"$450,000",2016
Isaac Seumalo,OG,PHI,"$450,000",2016
Tani Tupou,DT,SEA,"$450,000",2016
Nic Grigsby,LB,LAR,"$450,000",2016
Cory Littleton,LB,LAR,"$450,000",2016
Erik Swoope,TE,IND,"$450,000",2016
Maliek Collins,DT,DAL,"$450,000",2016
Pace Murphy,OL,LAR,"$450,000",2016
Vonn Bell,SS,NOR,"$450,000",2016
Michael Pierce,DT,BAL,"$450,000",2016
Sterling Shepard,WR,NYG,"$450,000",2016
Paul Lasike,FB,CHI,"$450,000",2016
Darian Thompson,FS,NYG,"$450,000",2016
Cre'von LeBlanc,DB,CHI,"$450,000",2016
Roberto Aguayo,K,TAM,"$450,000",2016
B.J. Finney,C,PIT,"$450,000",2016
Noah Spence,DE,TAM,"$450,000",2016
Juston Burris,CB,NYJ,"$450,000",2016
Jarrod Wilson,S,JAX,"$450,000",2016
Lac Edwards,P,NYJ,"$450,000",2016
Zaire Anderson,LB,DEN,"$450,000",2016
Charone Peake,WR,NYJ,"$450,000",2016
Kyle Peko,DT,DEN,"$450,000",2016
Brandon Shell,OT,NYJ,"$450,000",2016
D.J. Foster,RB,NWE,"$450,000",2016
Jonathan Jones,DB,NWE,"$450,000",2016
Bryson Albright,LB,BUF,"$450,000",2016
Glenn Gronkowski,FB,BUF,"$450,000",2016
Aaron Wallace,OLB,TEN,"$450,000",2016
Dominique Alexander,LB,CLE,"$450,000",2016
Ronald Blair,DE,SFO,"$450,000",2016
Briean Boddy-Calhoun,DB,CLE,"$450,000",2016
Aaron Burbridge,WR,SFO,"$450,000",2016
Rashard Robinson,CB,SFO,"$450,000",2016
Joshua Perkins,TE,ATL,"$450,000",2016
Trevor Roach,LB,CIN,"$450,000",2016
John Theus,OT,SFO,"$450,000",2016
Brian Poole,S,ATL,"$450,000",2016
Evan Boehm,C,ARI,"$450,000",2016
Kenneth Farrow,RB,SDG,"$450,000",2016
Marqui Christian,SS,LAR,"$450,000",2016
Dexter McCoil,S,SDG,"$450,000",2016
Spencer Pulley,C,SDG,"$450,000",2016
Cole Toner,OT,ARI,"$450,000",2016
Alex Erickson,WR,CIN,"$450,000",2016
Alex Collins,RB,SEA,"$450,000",2016
Adairius Barnes,CB,DET,"$450,000",2016
DeShawn Williams,DT,CIN,"$450,000",2016
Joey Hunt,C,SEA,"$450,000",2016
Cole Wick,TE,DET,"$450,000",2016
Quinton Jefferson,DT,SEA,"$450,000",2016
Antonio Hamilton,CB,OAK,"$450,000",2016
Johnny Holton,WR,OAK,"$450,000",2016
Kentrell Brothers,ILB,MIN,"$450,000",2016
Darius Latham,DT,OAK,"$450,000",2016
Jayron Kearse,SS,MIN,"$450,000",2016
Jalen Richard,RB,OAK,"$450,000",2016
David Morgan,TE,MIN,"$450,000",2016
Robert Kelley,RB,WAS,"$450,000",2016
Stephen Weatherly,OLB,MIN,"$450,000",2016
Anthony Lanier,DE,WAS,"$450,000",2016
Pharoh Cooper,WR,LAR,"$450,000",2016
Stephen Anderson,TE,HOU,"$450,000",2016
Josh Forrest,ILB,LAR,"$450,000",2016
Joel Heath,DE,HOU,"$450,000",2016
Temarrick Hemingway,TE,LAR,"$450,000",2016
Brennan Scarlett,LB,HOU,"$450,000",2016
Tyler Higbee,TE,LAR,"$450,000",2016
Ross Travis,TE,KAN,"$450,000",2016
Matthias Farley,DB,IND,"$450,000",2016
Edwin Jackson,LB,IND,"$450,000",2016
Curt Maggitt,LB,IND,"$450,000",2016
Kerry Hyder,DT,DET,"$450,000",2016
Chester Rogers,WR,IND,"$450,000",2016
Jared Norris,LB,CAR,"$450,000",2016
Dillon Gordon,G,PHI,"$450,000",2016
Bryce Treggs,WR,PHI,"$450,000",2016
Destiny Vaeao,DT,PHI,"$450,000",2016
Kentrell Brice,S,GNB,"$450,000",2016
Thomas Duarte,WR,MIA,"$450,000",2016
Malcolm Brown,RB,LAR,"$450,000",2016
Marwin Evans,S,GNB,"$450,000",2016
Josh Hawkins,CB,GNB,"$450,000",2016
Ken Crawley,DB,NOR,"$450,000",2016
De'Vante Harris,DB,NOR,"$450,000",2016
Erik Harris,DB,NOR,"$450,000",2016
Tommylee Lewis,WR,NOR,"$450,000",2016
Michael Thomas,WR,NOR,"$450,000",2016
Landon Turner,OL,NOR,"$450,000",2016
Roger Lewis,WR,NYG,"$450,000",2016
Romeo Okwara,DE,NYG,"$450,000",2016
DaVonte Lambert,DT,TAM,"$450,000",2016
Channing Ward,DE,TAM,"$450,000",2016
Leonard Wester,T,TAM,"$450,000",2016
Wil Lutz,K,NOR,"$450,000",2016
James Cowser,LB,OAK,"$450,000",2016
A.J. Derby,TE,2TM,"$450,000",2016
Joe Dahl,OG,DET,"$450,000",2016
Miles Killebrew,SS,DET,"$450,000",2016
Peyton Barber,RB,TAM,"$450,000",2016
Dwayne Washington,RB,DET,"$450,000",2016
Antwione Williams,OLB,DET,"$450,000",2016
Anthony Zettel,DE,DET,"$450,000",2016
Jordan Taylor,WR,DEN,"$450,000",2016
Andrew Adams,S,NYG,"$450,000",2016
Jalen Mills,CB,PHI,"$450,000",2016
Wendell Smallwood,RB,PHI,"$450,000",2016
Halapoulivaati Vaitai,OT,PHI,"$450,000",2016
Anthony Brown,CB,DAL,"$450,000",2016
Kavon Frazier,FS,DAL,"$450,000",2016
Dak Prescott,QB,DAL,"$450,000",2016
Daniel Lasco,RB,NOR,"$450,000",2016
David Onyemata,DT,NOR,"$450,000",2016
Jerell Adams,TE,NYG,"$450,000",2016
B.J. Goodson,OLB,NYG,"$450,000",2016
Paul Perkins,RB,NYG,"$450,000",2016
Ted Karras,OG,NWE,"$450,000",2016
Malcolm Mitchell,WR,NWE,"$450,000",2016
Elandon Roberts,ILB,NWE,"$450,000",2016
Caleb Benenoch,OT,TAM,"$450,000",2016
Ryan Smith,CB,TAM,"$450,000",2016
Christian Ringo,DE,GNB,"$450,000",2016
Kevin Hogan,QB,CLE,"$450,000",2016
Frankie Williams,CB,IND,"$450,000",2016
Martrell Spaight,OLB,WAS,"$450,000",2016
C.J. Smith,CB,PHI,"$450,000",2016
Dan Vitale,FB,CLE,"$450,000",2016
Patrick Onwuasor,LB,BAL,"$450,000",2016
Jake Lampman,WR,NOR,"$450,000",2016
Ben Koyack,TE,JAX,"$450,000",2016
De'Vante Bausby,DB,CHI,"$450,000",2016
Michael Palardy,K,CAR,"$450,000",2016
Sharrod Neasman,S,ATL,"$450,000",2016
Casey Kreiter,LS,DEN,"$450,000",2016
Maurice Harris,WR,WAS,"$450,000",2016
Chris Landrum,LB,SDG,"$450,000",2016
Austin Reiter,C,CLE,"$450,000",2016
Cornelius Edison,OL,CHI,"$450,000",2016
Vernon Hargreaves,CB,TAM,"$450,000",2016
Geronimo Allison,WR,GNB,"$450,000",2016
Mack Brown,RB,WAS,"$450,000",2016
Vince Mayle,WR,DAL,"$450,000",2016
John Wetzel,T,ARI,"$450,000",2016
Julius Warmsley,DE,MIA,"$450,000",2016
Matt Lengel,TE,NWE,"$450,000",2016
Terrance Smith,LB,KAN,"$450,000",2016
C.J. Goodwin,WR,ATL,"$450,000",2016
Chris Manhertz,TE,2TM,"$450,000",2016
Eric Tomlinson,TE,NYJ,"$450,000",2016
Tyler Larsen,C,CAR,"$450,000",2016
Lafayette Pitts,CB,MIA,"$450,000",2016
Joe Kerridge,FB,GNB,"$450,000",2016
Jordan Dangerfield,FS,PIT,"$450,000",2016
Jamar Taylor,CB,CLE,"$450,000",2016
Xavier Grimble,TE,PIT,"$450,000",2016
Ben Gottschalk,C,TAM,"$450,000",2016
Corey Moore,S,HOU,"$450,000",2016
Mike Thomas,WR,LAR,"$450,000",2016
Rashod Hill,T,2TM,"$450,000",2016
Trey Hopkins,G,CIN,"$450,000",2016
Deon King,LB,2TM,"$450,000",2016
Darron Lee,OLB,NYJ,"$450,000",2016
Blake Countess,CB,LAR,"$450,000",2016
DeForest Buckner,DE,SFO,"$450,000",2016
Joshua Garnett,OG,SFO,"$450,000",2016
Jake Brendel,C,MIA,"$450,000",2016
Germain Ifedi,OT,SEA,"$450,000",2016
Rick Lovato,LS,2TM,"$450,000",2016
Laquon Treadwell,WR,MIN,"$450,000",2016
Christopher Milton,CB,IND,"$450,000",2016
Jared Goff,QB,LAR,"$450,000",2016
Cobi Hamilton,WR,PIT,"$450,000",2016
Shane McDermott,C,NYG,"$450,000",2016
Paul Turner,WR,PHI,"$450,000",2016
Vinston Painter,OT,WAS,"$432,348",2016
Emmett Cleary,T,DAL,"$432,348",2016
Cam Johnson,DE,CLE,"$432,348",2016
Je'Ron Hamm,TE,SFO,"$432,348",2016
John Timu,ILB,CHI,"$432,348",2016
Darren Waller,WR,BAL,"$429,245",2016
Deontae Skinner,LB,NYG,"$423,529",2016
Jeremy Butler,WR,SDG,"$401,470",2016
Cameron Lynch,LB,TAM,"$401,470",2016
Daniel Brown,WR,2TM,"$401,466",2016
Matthew Ioannidis,DT,WAS,"$397,058",2016
Alan Cross,TE,TAM,"$397,050",2016
Raheem Mostert,RB,2TM,"$397,050",2016
Brian Price,DT,GNB,"$397,050",2016
Curtis Riley,CB,TEN,"$397,050",2016
Ulrick John,OT,ARI,"$370,588",2016
Willie Beavers,OT,MIN,"$370,580",2016
Michael Hunter,CB,NYG,"$370,580",2016
Denver Kirkland,G,OAK,"$370,580",2016
Ben Braunecker,TE,CHI,"$370,580",2016
Jeremy Vujnovich,T,IND,"$370,580",2016
Lonnie Ballentine,FS,HOU,"$359,474",2016
Zach Vigil,ILB,2TM,"$351,333",2016
Josh Wells,T,JAX,"$349,000",2016
Hakeem Valles,TE,ARI,"$344,117",2016
Trevor Bates,LB,IND,"$344,110",2016
Zack Sanchez,CB,CAR,"$344,110",2016
Gerald Christian,TE,BUF,"$344,110",2016
Connor Hamlett,TE,CLE,"$344,110",2016
Ryan O'Malley,TE,OAK,"$344,110",2016
Al-Hajj Shabazz,CB,2TM,"$344,110",2016
Woodrow Hamilton,DL,NWE,"$344,110",2016
Trevor Williams,CB,SDG,"$344,110",2016
Russell Hansbrough,RB,TAM,"$344,110",2016
Matt Feiler,T,PIT,"$344,110",2016
Makinton Dorleant,CB,GNB,"$333,000",2016
JaCorey Shepherd,CB,SFO,"$317,640",2016
Thomas Gafford,LB,DEN,"$312,352",2016
Don Jackson,RB,GNB,"$291,170",2016
Ryan Wendell,C,CAR,"$260,294",2016
Nick Boyle,TE,BAL,"$247,960",2016
Major Wright,DB,TAM,"$223,529",2016
Vinnie Sunseri,SS,SFO,"$211,764",2016
Lou Young,CB,CAR,"$211,764",2016
Jordan Gay,P,BUF,"$211,764",2016
David Fales,QB,CHI,"$211,764",2016
Terrance Mitchell,CB,KAN,"$211,764",2016
Blidi Wreh-Wilson,CB,ATL,"$198,529",2016
David Yankey,OG,CAR,"$185,292",2016
Ayodeji Olatoye,DB,ATL,"$185,284",2016
Jeron Johnson,DB,SEA,"$178,823",2016
Deandre Coleman,DT,BUF,"$176,470",2016
T.J. Barnes,DT,KAN,"$176,470",2016
T.J. Jones,WR,DET,"$176,470",2016
Ben Jacobs,LB,CAR,"$158,824",2016
Khiry Robinson,RB,NYJ,"$158,823",2016
George Farmer,RB,SEA,"$158,820",2016
Javien Elliott,CB,TAM,"$158,820",2016
Alex Ellis,TE,JAX,"$158,820",2016
Tyler Ott,LS,2TM,"$158,820",2016
Ufomba Kamalu,DE,HOU,"$158,820",2016
Tyrell Adams,LB,OAK,"$158,820",2016
Jason Trusnik,DE,NOR,"$156,176",2016
Marcus Ball,S,2TM,"$154,411",2016
Eric Pinkins,FS,NYG,"$154,411",2016
Dezmin Lewis,WR,BUF,"$154,411",2016
Myles Jack,OLB,JAX,"$151,716",2016
Nick Williams,WR,ATL,"$141,176",2016
Sean Porter,OLB,JAX,"$141,176",2016
Justin Staples,DL,TEN,"$141,176",2016
Malliciah Goodman,DE,2TM,"$141,176",2016
T.J. Yates,QB,MIA,"$134,117",2016
Rashawn Scott,WR,MIA,"$132,350",2016
Kalif Raymond,WR,DEN,"$132,350",2016
Shane Wynn,WR,JAX,"$132,350",2016
Branden Jackson,DE,OAK,"$132,350",2016
Kalan Reed,CB,TEN,"$132,350",2016
Daniel Braverman,WR,CHI,"$132,350",2016
Denzel Rice,DB,HOU,"$123,528",2016
Donteea Dye,WR,TAM,"$123,528",2016
Nick Moody,OLB,WAS,"$119,117",2016
David Arkin,OL,LAR,"$119,117",2016
Ifeanyi Momah,WR,ARI,"$117,300",2016
Brandon Wilds,RB,NYJ,"$105,880",2016
Luke Rhodes,LB,IND,"$105,880",2016
Doug Middleton,S,NYJ,"$105,880",2016
Bronson Hill,RB,JAX,"$105,880",2016
Quentin Gause,LB,DEN,"$105,880",2016
Freddie Bishop,DE,NYJ,"$105,880",2016
Anthony Fabiano,OL,CLE,"$105,880",2016
Shamiel Gary,SS,BUF,"$92,646",2016
Deiontrez Mount,OLB,IND,"$92,646",2016
Mario Alford,WR,CLE,"$92,646",2016
Ronald Martin,S,NYJ,"$92,646",2016
Andrew Gardner,T,SFO,"$89,411",2016
Mehdi Abdesmad,DE,TEN,"$79,410",2016
Toby Johnson,DT,MIN,"$79,410",2016
Alex Balducci,OL,SFO,"$79,410",2016
Givens Price,T,ARI,"$79,410",2016
Wendall Williams,WR,HOU,"$79,410",2016
Byron Marshall,RB,PHI,"$79,410",2016
Vontarrius Dora,LB,DEN,"$79,410",2016
Demarcus Ayers,WR,PIT,"$79,410",2016
Morgan Fox,DL,LAR,"$79,410",2016
Craig Watts,G,NYJ,"$79,410",2016
Trevor Reilly,OLB,MIA,"$70,588",2016
Randell Johnson,OLB,NYJ,"$70,588",2016
Akeem Davis,S,JAX,"$61,764",2016
Paul Dawson,OLB,CIN,"$61,764",2016
Tony Washington,WR,JAX,"$61,764",2016
Alex Carter,CB,DET,"$61,764",2016
Terrence Magee,RB,SEA,"$61,764",2016
Isaiah Johnson,DB,LAR,"$61,764",2016
D.J. Tialavea,TE,ATL,"$52,940",2016
J.D. McKissic,WR,SEA,"$52,940",2016
Marcus Rush,LB,JAX,"$52,940",2016
Bralon Addison,RB,CHI,"$52,940",2016
Wynton McManis,LB,SFO,"$52,940",2016
Aaron Green,RB,LAR,"$52,940",2016
Paul McRoberts,WR,LAR,"$52,940",2016
Henry Krieger-Coble,TE,DEN,"$52,940",2016
Trevon Hartfield,DB,ARI,"$52,940",2016
Brennen Beyer,LB,BAL,"$52,940",2016
Johnny Maxey,DE,PIT,"$52,940",2016
Prince Charles Iworah,CB,SFO,"$52,940",2016
Harlan Miller,CB,ARI,"$52,940",2016
Trey Caldwell,DB,CLE,"$52,940",2016
DeAndre Smelter,WR,SFO,"$52,940",2016
Crezdon Butler,DB,DET,"$44,705",2016
Joe Banyard,RB,JAX,"$39,706",2016
Brian Dixon,CB,NOR,"$35,294",2016
Zach Moore,DE,DAL,"$30,882",2016
Josh Shirley,DE,CHI,"$30,882",2016
Carlos Fields,LB,SDG,"$30,882",2016
Larry Webster,DE,CAR,"$30,882",2016
Brandon Burks,RB,NYJ,"$26,470",2016
A.J. Hendy,S,MIA,"$26,470",2016
Bryson Keeton,CB,NYJ,"$26,470",2016
Travell Dixon,S,CAR,"$26,470",2016
Isaac Fruechte,WR,MIN,"$26,470",2016
Taveze Calhoun,DB,NOR,"$26,470",2016
Kasen Williams,WR,SEA,"$26,470",2016
Taurean Nixon,DB,DEN,"$26,470",2016
