Player,Pos,Tm,Cap Hit,year
Jason Strowbridge,DL,MIA,"$610,000",2020
Chase Young,DL,WAS,"$610,000",2020
Kendal Vickers,DE,LVR,"$610,000",2020
Raymond Calais,RB,LAR,"$610,000",2020
Harrison Hand,CB,MIN,"$610,000",2020
Jonathan Taylor,RB,IND,"$610,000",2020
Sterling Hofrichter,P,ATL,"$610,000",2020
AJ Terrell,CB,ATL,"$610,000",2020
Netane Muti,OL,DEN,"$610,000",2020
Colton McKivitz,OL,SFO,"$610,000",2020
Khaleke Hudson,LB,WAS,"$610,000",2020
Jaylinn Hawkins,S,ATL,"$610,000",2020
Clyde Edwards-Helaire,RB,KAN,"$610,000",2020
James Lynch,DL,MIN,"$610,000",2020
Cameron Dantzler,CB,MIN,"$610,000",2020
Charlie Heck,OL,HOU,"$610,000",2020
Adam Trautman,TE,NOR,"$610,000",2020
Chris Claybrooks,CB,JAX,"$610,000",2020
Jaylon Johnson,CB,CHI,"$610,000",2020
Harrison Bryant,TE,CLE,"$610,000",2020
Jachai Polite,EDGE,LAR,"$610,000",2020
Darnell Mooney,WR,CHI,"$610,000",2020
A.J. Epenesa,DL,BUF,"$610,000",2020
CeeDee Lamb,WR,DAL,"$610,000",2020
Isaiah Rodgers,CB,IND,"$610,000",2020
Bravvion Roy,DT,CAR,"$610,000",2020
Antonio Gibson,RB,WAS,"$610,000",2020
D'Andre Walker,EDGE,SEA,"$610,000",2020
Carter Coughlin,LB,NYG,"$610,000",2020
J.J. Taylor,RB,NWE,"$610,000",2020
Alohi Gilman,S,LAC,"$610,000",2020
Shaun Bradley,LB,PHI,"$610,000",2020
Dane Cruikshank,CB,TEN,"$608,827",2020
Holton Hill,CB,MIN,"$608,827",2020
Brett Rypien,QB,DEN,"$595,590",2020
Darrius Shepherd,WR,GNB,"$595,590",2020
DeShawn Williams,DT,DEN,"$595,590",2020
Natrez Patrick,LB,LAR,"$595,588",2020
Tanner Hudson,TE,TAM,"$595,588",2020
Linden Stephens,CB,SEA,"$595,588",2020
Keaton Sutherland,G,CIN,"$595,588",2020
Cam Sims,WR,WAS,"$595,588",2020
Martinas Rankin,OT,KAN,"$591,180",2020
Billy Winn,DT,GNB,"$588,824",2020
Aaron Lynch,DE,JAX,"$588,824",2020
Damarious Randall,FS,SEA,"$588,824",2020
Jordan Berry,P,PIT,"$588,824",2020
Kai Forbath,K,LAR,"$588,824",2020
Damontre Moore,DE,SEA,"$588,819",2020
Marlon Davidson,DL,ATL,"$585,294",2020
Noah Dawkins,LB,NYJ,"$585,000",2020
Justin Hollins,EDGE,LAR,"$585,000",2020
Ken Webster,CB,SFO,"$585,000",2020
Tuzar Skipper,LB,TEN,"$585,000",2020
Jeremiah Ledbetter,DT,TAM,"$585,000",2020
Michael Dogbe,DL,ARI,"$585,000",2020
Caleb Wilson,TE,PHI,"$585,000",2020
Juwann Winfree,WR,GNB,"$585,000",2020
Hale Hentges,TE,MIN,"$585,000",2020
Abdullah Anderson,DT,MIN,"$585,000",2020
Stanley Morgan Jr.,WR,CIN,"$585,000",2020
Joe Giles-Harris,LB,JAX,"$585,000",2020
Ben Braden,OG,GNB,"$585,000",2020
Alijah Holder,DB,DEN,"$585,000",2020
Tae Hayes,DB,2TM,"$585,000",2020
Jake Eldrenkamp,OG,IND,"$585,000",2020
Frank Herron,DL,DET,"$585,000",2020
C.J. Board,WR,NYG,"$585,000",2020
Fred Brown,WR,DEN,"$585,000",2020
Jordan Kunaszyk,LB,WAS,"$585,000",2020
Kevin Strong,DT,DET,"$585,000",2020
Duke Williams,WR,BUF,"$585,000",2020
Montrel Meander,CB,CLE,"$585,000",2020
Mike Love,DE,BUF,"$585,000",2020
Lil'Jordan Humphrey,WR,NOR,"$585,000",2020
Daniel Ekuale,DL,JAX,"$585,000",2020
Dexter Williams,RB,GNB,"$585,000",2020
Austin Larkin,DE,CAR,"$585,000",2020
Michael Jackson,CB,NWE,"$585,000",2020
Tim Ward,DE,KAN,"$585,000",2020
Evan Baylis,TE,ARI,"$585,000",2020
Beau Benzschawel,G,HOU,"$585,000",2020
Mazzi Wilkins,DB,TAM,"$585,000",2020
Deon Cain,WR,PIT,"$585,000",2020
Marcus Johnson,WR,IND,"$582,353",2020
Isaiah Irving,OLB,ARI,"$582,353",2020
Nick Westbrook-Ikhine,WR,TEN,"$574,118",2020
Asmar Bilal,LB,LAC,"$574,118",2020
Josh Metellus,S,MIN,"$574,118",2020
Javin White,DB,LVR,"$574,118",2020
Rashad Smith,LB,PHI,"$574,118",2020
Gabe Nabers,RB,LAC,"$574,118",2020
Derwin Gray,OL,PIT,"$574,112",2020
Amani Bledsoe,DE,CIN,"$574,112",2020
Jeff Wilson,RB,SFO,"$573,532",2020
Genard Avery,LB,PHI,"$573,532",2020
Michael Danna,DE,KAN,"$572,941",2020
Yetur Gross-Matos,DL,CAR,"$572,941",2020
Jeff Smith,WR,NYJ,"$572,940",2020
Jalen Reagor,WR,PHI,"$560,588",2020
Del'Shawn Phillips,LB,BUF,"$560,588",2020
Blake Cashman,LB,NYJ,"$560,588",2020
Austin Jackson,OL,MIA,"$560,588",2020
Terrell Lewis,LB,LAR,"$560,587",2020
Isaiah Wilson,OL,TEN,"$560,587",2020
Quez Watkins,WR,PHI,"$560,587",2020
Preston Williams,WR,MIA,"$557,354",2020
Austin Bryant,EDGE,DET,"$557,353",2020
Parry Nickerson,CB,GNB,"$555,884",2020
Ogbonnia Okoronkwo,DE,LAR,"$555,884",2020
Dallin Leavitt,S,LVR,"$555,884",2020
Anthony Averett,CB,BAL,"$555,884",2020
Dwayne Harris,WR,CHI,"$555,882",2020
Ryan Allen,P,2TM,"$555,882",2020
Travis Fulgham,WR,PHI,"$555,882",2020
Daniel Helm,TE,SFO,"$555,882",2020
Ryan Neal,DB,SEA,"$555,882",2020
Darius Harris,LB,KAN,"$555,882",2020
Jordan Miller,CB,ATL,"$555,882",2020
Andrew Beck,TE,DEN,"$552,942",2020
Denzel Mims,WR,NYJ,"$548,235",2020
Troy Dye,LB,MIN,"$548,235",2020
Josh Uche,LB,NWE,"$548,235",2020
Devine Ozigbo,RB,JAX,"$544,706",2020
Ashton Dulin,WR,IND,"$542,648",2020
Trevon Wesco,TE,NYJ,"$542,648",2020
Ulysees Gilbert,LB,PIT,"$542,648",2020
Myles Gaskin,RB,MIA,"$542,648",2020
Jake Gervase,DB,LAR,"$540,000",2020
Sam Hubbard,DE,CIN,"$538,237",2020
Jack Cichy,ILB,TAM,"$538,237",2020
John Lovett,TE,GNB,"$538,235",2020
Brandon Wright,K,JAX,"$538,235",2020
P.J. Locke,DB,DEN,"$538,235",2020
Saivion Smith,DB,DAL,"$538,230",2020
Sylvester Williams,DT,DEN,"$535,294",2020
Josh Mauro,DE,ARI,"$535,294",2020
Daren Bates,LB,TEN,"$535,294",2020
Joe Walker,ILB,SFO,"$533,824",2020
James Burgess,LB,GNB,"$533,824",2020
Justin Hamilton,DT,DAL,"$529,416",2020
Kyle Phillips,DL,NYJ,"$527,942",2020
A'Shawn Robinson,DT,LAR,"$523,529",2020
Kamal Martin,LB,GNB,"$523,527",2020
Colby Parkinson,TE,SEA,"$523,527",2020
Jabari Zuniga,DL,NYJ,"$523,527",2020
Isaiah Coulter,WR,HOU,"$523,527",2020
Maurice Hurst Jr.,DT,LVR,"$520,590",2020
Kwon Alexander,OLB,2TM,"$516,878",2020
Tyron Johnson,WR,LAC,"$516,176",2020
Solomon Thomas,DE,SFO,"$516,176",2020
Greg Senat,OT,DAL,"$516,176",2020
Jake Rodgers,T,DEN,"$516,176",2020
Frankie Luvu,LB,NYJ,"$513,236",2020
Dawson Knox,TE,BUF,"$513,236",2020
Brandon Knight,T,DAL,"$513,236",2020
Dalton Keene,TE,NWE,"$511,173",2020
Bryce Hall,CB,NYJ,"$511,173",2020
Albert Okwuegbunam,TE,DEN,"$511,173",2020
Javon Patterson,OL,CLE,"$510,000",2020
Tim Harris,CB,SFO,"$510,000",2020
KC McDermott,OL,JAX,"$510,000",2020
Herb Miller,DB,TAM,"$510,000",2020
Chris Westry,CB,DAL,"$510,000",2020
Joe Ostman,DE,PHI,"$510,000",2020
Quinn Bailey,T,DEN,"$510,000",2020
Chris Myarick,TE,MIA,"$510,000",2020
Trenton Irwin,WR,CIN,"$510,000",2020
Hakeem Butler,WR,PHI,"$510,000",2020
Kevin Rader,TE,PIT,"$510,000",2020
Ben Ellefson,TE,JAX,"$504,702",2020
Leon Jacobs,OLB,JAX,"$502,942",2020
A.J. Moore,DB,HOU,"$502,942",2020
Ron'Dell Carter,DE,DAL,"$502,353",2020
Jamycal Hasty,RB,SFO,"$502,353",2020
LeVante Bellamy,RB,DEN,"$502,353",2020
Jovante Moffatt,DB,CLE,"$502,353",2020
Javelin Guidry,DB,NYJ,"$502,353",2020
Madre Harper,DB,NYG,"$502,353",2020
Tyre Phillips,OL,BAL,"$498,821",2020
Shaquille Quarterman,LB,JAX,"$498,821",2020
Andrew Wingard,S,JAX,"$498,530",2020
Otaro Alaka,LB,BAL,"$498,530",2020
Greg Stroman,CB,WAS,"$498,530",2020
Tramon Williams,DB,BAL,"$494,118",2020
Justin Herron,OL,NWE,"$486,468",2020
Terrell Burgess,S,LAR,"$486,468",2020
Justin Zimmer,DT,BUF,"$485,298",2020
Sean Chandler,FS,NYG,"$485,294",2020
Robert Foster,WR,WAS,"$485,294",2020
Jonathan Williams,RB,DET,"$485,294",2020
Temarrick Hemingway,TE,WAS,"$485,294",2020
Elijah Lee,OLB,2TM,"$485,290",2020
Oshane Ximines,EDGE,NYG,"$483,824",2020
Theo Riddick,RB,LVR,"$481,765",2020
Bryce Hager,ILB,NYJ,"$481,765",2020
Jayrone Elliott,LB,PIT,"$481,765",2020
Robert Jackson,CB,CLE,"$476,471",2020
Kristian Fulton,CB,TEN,"$474,118",2020
Saahdiq Charles,OL,WAS,"$474,116",2020
Antonio Gandy-Golden,WR,WAS,"$474,116",2020
Tae Crowder,,NYG,"$474,116",2020
Tyrel Dodson,LB,BUF,"$474,116",2020
Julian Okwara,DL,DET,"$474,116",2020
Allen Lazard,WR,GNB,"$469,118",2020
Chase Hansen,LB,NOR,"$469,118",2020
Keith Kirkwood,WR,CAR,"$467,647",2020
Jonathan Ward,RB,ARI,"$466,471",2020
Chapelle Russell,LB,TAM,"$466,471",2020
Cyril Grayson,WR,TAM,"$466,471",2020
Trystan Colon-Castillo,C,BAL,"$466,471",2020
Francis Bernard,LB,DAL,"$466,471",2020
Cameron Lewis,DB,BUF,"$466,471",2020
Salvon Ahmed,RB,MIA,"$466,471",2020
Alex Barrett,DE,SFO,"$466,466",2020
Darrynton Evans,RB,TEN,"$461,763",2020
Rashard Lawrence,DL,ARI,"$461,763",2020
Jordan Fuller,S,LAR,"$461,763",2020
Hunter Bryant,TE,DET,"$461,763",2020
Nick Bosa,EDGE,SFO,"$454,412",2020
Josiah Deguara,TE,GNB,"$449,410",2020
Andre Smith,ILB,BUF,"$441,180",2020
Isaac Nauta,TE,DET,"$441,176",2020
David Quessenberry,OT,TEN,"$441,176",2020
Cole Toner,OT,LAC,"$441,176",2020
Drue Tranquill,LB,LAC,"$439,706",2020
Khalen Saunders,DT,KAN,"$439,706",2020
L'Jarius Sneed,S,KAN,"$437,058",2020
Damon Arnette,CB,LVR,"$437,058",2020
Steven Parker,DB,DAL,"$436,765",2020
Lamar Jackson,DB,NYJ,"$430,588",2020
Tyler Hall,DB,ATL,"$430,588",2020
Jordan Brailford,EDGE,MIN,"$430,588",2020
David Blough,QB,DET,"$430,588",2020
Sam Mustipher,C,CHI,"$430,584",2020
Parnell Motley,DB,2TM,"$430,584",2020
Juju Hughes,DB,LAR,"$430,584",2020
Johnathan Cyprien,SS,SFO,"$428,235",2020
Edmond Robinson,OLB,ATL,"$428,235",2020
Nate Orchard,OLB,WAS,"$428,235",2020
Brett Toth,T,PHI,"$425,000",2020
Saquan Hampton,S,NYJ,"$425,000",2020
Phil Haynes,OL,SEA,"$425,000",2020
Bo Scarbrough,RB,SEA,"$425,000",2020
Xavier McKinney,S,NYG,"$400,000",2020
Alex Taylor,T,CLE,"$400,000",2020
Tashawn Bower,OLB,NWE,"$397,062",2020
Trent Harris,DL,NYG,"$397,059",2020
Hercules Mata'afa,DE,MIN,"$397,059",2020
Jeremy Reaves,FS,WAS,"$397,059",2020
Cameron Batson,WR,TEN,"$397,059",2020
Nick Thurman,DT,NWE,"$397,059",2020
D'Onta Foreman,RB,TEN,"$397,059",2020
Kareem Orr,DB,TEN,"$397,059",2020
Jeremy Cox,RB,DEN,"$397,059",2020
Mark Fields II,CB,2TM,"$397,059",2020
Henry Mondeaux,DT,PIT,"$394,702",2020
De'Vante Bausby,DB,2TM,"$388,235",2020
Trey Edmunds,RB,PIT,"$388,235",2020
Derrek Tuszka,DL,DEN,"$378,824",2020
Khalil Dorsey,DB,BAL,"$367,647",2020
Sergio Castillo,K,NYJ,"$358,824",2020
Isaiah Mack,DT,2TM,"$357,354",2020
Breon Borders,CB,TEN,"$357,353",2020
Dylan Mabin,DB,2TM,"$357,353",2020
Bennett Jackson,CB,NYJ,"$357,353",2020
Terrell Bonds,DB,BAL,"$357,353",2020
Jeff Badet,WR,WAS,"$352,941",2020
Jessie Lemonier,DE,LAC,"$322,941",2020
Hunter Niswander,P,DAL,"$322,941",2020
Kristian Welch,LB,BAL,"$322,941",2020
Chase McLaughlin,K,2TM,"$317,647",2020
Anthony Rush,NT,2TM,"$317,647",2020
River Cracraft,WR,SFO,"$317,647",2020
De'Jon Harris,LB,GNB,"$287,059",2020
Austin Walter,RB,SFO,"$287,059",2020
Brandon Allen,QB,CIN,"$204,000",2020
Tyler Bray,QB,CHI,"$142,800",2020
Dane Jackson,CB,BUF,"$142,800",2020
Trayvon Henderson,S,CIN,"$134,400",2020
Freedom Akinmoladun,DE,CIN,"$134,400",2020
Chad Slade,G,NYG,"$134,400",2020
D.J. Foster,RB,ARI,"$126,000",2020
Isaiah Zuber,WR,NWE,"$117,600",2020
Geno Stone,S,BAL,"$109,200",2020
Will Clapp,C,NOR,"$109,200",2020
Corey Liuget,DT,HOU,"$96,000",2020
Matt Overton,LS,TEN,"$96,000",2020
Trevor Daniel,P,TEN,"$75,600",2020
