Player,Pos,Tm,Cap Hit,year
Chuck Clark,FS,BAL,"$465,000",2017
Jarrad Davis,ILB,DET,"$465,000",2017
Jermaine Eluemunor,OG,BAL,"$465,000",2017
Eddie Vanderdoes,DT,OAK,"$465,000",2017
Mitchell Loewen,DE,NOR,"$465,000",2017
Trent Taylor,WR,SFO,"$465,000",2017
Justin Vogel,P,GNB,"$465,000",2017
Calvin Munson,OLB,NYG,"$465,000",2017
George Kittle,TE,SFO,"$465,000",2017
Evan Dietrich-Smith,G,TAM,"$465,000",2017
Tedric Thompson,SS,SEA,"$465,000",2017
Carlos Watkins,DT,HOU,"$465,000",2017
Sean Culkin,TE,LAC,"$465,000",2017
Hardy Nickerson,ILB,CIN,"$465,000",2017
Amara Darboh,WR,SEA,"$465,000",2017
Jeremiah Ledbetter,DT,DET,"$465,000",2017
Ukeme Eligwe,OLB,KAN,"$465,000",2017
Joe Mixon,RB,CIN,"$465,000",2017
Chad Wheeler,OT,NYG,"$465,000",2017
Deyshawn Bond,C,IND,"$465,000",2017
Mack Hollins,WR,PHI,"$465,000",2017
Eddie Yarbrough,DE,BUF,"$465,000",2017
Teez Tabor,CB,DET,"$465,000",2017
Justin Evans,SS,TAM,"$465,000",2017
Christian McCaffrey,RB,CAR,"$465,000",2017
Zach Banner,OG,CLE,"$465,000",2017
O.J. Howard,TE,TAM,"$465,000",2017
Montravius Adams,DT,GNB,"$465,000",2017
Tarell Basham,DE,IND,"$465,000",2017
Jehu Chesson,WR,KAN,"$465,000",2017
Torry McTyer,CB,MIA,"$465,000",2017
Chris Wormley,DT,BAL,"$465,000",2017
Kenny Moore,CB,IND,"$465,000",2017
C.J. Ham,RB,MIN,"$465,000",2017
Dion Dawkins,OG,BUF,"$465,000",2017
Kendrick Bourne,WR,SFO,"$465,000",2017
Giorgio Tavecchio,K,OAK,"$465,000",2017
Taylor Moton,OT,CAR,"$465,000",2017
Desmond King,FS,LAC,"$465,000",2017
Jonnu Smith,TE,TEN,"$465,000",2017
Haason Reddick,OLB,ARI,"$465,000",2017
Aaron Jones,RB,GNB,"$465,000",2017
Kenny Golladay,WR,DET,"$465,000",2017
Tre Madden,RB,SEA,"$465,000",2017
Brian Allen,CB,PIT,"$465,000",2017
Derrick Jones,CB,NYJ,"$465,000",2017
Danny Isidora,OG,MIN,"$465,000",2017
Zay Jones,WR,BUF,"$465,000",2017
T.J. Watt,OLB,PIT,"$465,000",2017
Carl Lawson,DE,CIN,"$465,000",2017
Trae Elston,DB,2TM,"$465,000",2017
Marcus Maye,FS,NYJ,"$465,000",2017
Lorenzo Jerome,DB,SFO,"$465,000",2017
Tanner Gentry,WR,CHI,"$465,000",2017
Jeremiah Valoaga,DE,DET,"$465,000",2017
Tyus Bowser,OLB,BAL,"$465,000",2017
Taywan Taylor,WR,TEN,"$465,000",2017
Ryan Glasgow,DT,CIN,"$465,000",2017
James Conner,RB,PIT,"$465,000",2017
Alex Barrett,DE,DET,"$465,000",2017
Kasen Williams,WR,CLE,"$465,000",2017
Maurice Smith,FS,MIA,"$465,000",2017
Kendell Beckwith,ILB,TAM,"$465,000",2017
Tim Williams,OLB,BAL,"$465,000",2017
Rasul Douglas,CB,PHI,"$465,000",2017
D'Onta Foreman,RB,HOU,"$465,000",2017
Solomon Thomas,DE,SFO,"$465,000",2017
Jonathan Allen,DT,WAS,"$465,000",2017
Josh Jones,S,GNB,"$465,000",2017
Montae Nicholson,SS,WAS,"$465,000",2017
Treyvon Hester,DT,OAK,"$465,000",2017
Matt Milano,OLB,BUF,"$465,000",2017
Jaylen Hill,CB,BAL,"$465,000",2017
Pat Elflein,C,MIN,"$465,000",2017
Ethan Pocic,C,SEA,"$465,000",2017
Tyrique Jarrett,DT,DEN,"$465,000",2017
Cam Robinson,OT,JAX,"$465,000",2017
Devante Bond,OLB,TAM,"$465,000",2017
Jacob Hollister,TE,NWE,"$465,000",2017
Ryan Switzer,WR,DAL,"$465,000",2017
Adam Butler,DT,NWE,"$465,000",2017
Jonathan Freeny,DE,3TM,"$455,882",2017
Orlando Franklin,OL,WAS,"$455,882",2017
Sean Weatherspoon,LB,ATL,"$455,882",2017
Gavin Escobar,TE,BAL,"$455,882",2017
Khyri Thornton,DT,DET,"$452,941",2017
Jacquies Smith,DE,2TM,"$446,471",2017
Curtis Grant,LB,NYG,"$437,648",2017
Adam Pankey,OG,GNB,"$437,647",2017
Tony McRae,CB,2TM,"$437,647",2017
Elijah Lee,OLB,SFO,"$437,647",2017
Evan Baylis,TE,HOU,"$437,647",2017
Lawrence Thomas,DE,NYJ,"$437,647",2017
Michael Davis,,LAC,"$437,647",2017
Mike Davis,RB,SEA,"$437,647",2017
Kelvin Sheppard,LB,NYG,"$423,529",2017
Louis Murphy,WR,SFO,"$423,528",2017
Jordan Lucas,SS,MIA,"$421,941",2017
Deon King,LB,CLE,"$412,945",2017
Scooby Wright,ILB,ARI,"$412,945",2017
Chris Reed,G,JAX,"$412,945",2017
Quinton Jefferson,DT,SEA,"$412,941",2017
Mike Thomas,WR,LAR,"$412,941",2017
Bryce Treggs,WR,CLE,"$412,941",2017
Branden Jackson,DE,SEA,"$412,941",2017
Jordan Leslie,WR,CLE,"$410,295",2017
Reggie Porter,CB,CLE,"$410,295",2017
Travaris Cadet,RB,2TM,"$410,294",2017
Don Barclay,G,DET,"$410,294",2017
T.J. Yates,QB,HOU,"$410,294",2017
Devin Taylor,DE,NYG,"$410,294",2017
Ricky Seals-Jones,WR,ARI,"$410,294",2017
Alex Armah,FB,CAR,"$410,294",2017
Matt Skura,C,BAL,"$410,294",2017
Justin Hardee,WR,NOR,"$410,294",2017
Robert Nelson,FS,NYJ,"$405,882",2017
David Fales,QB,MIA,"$405,880",2017
Jairus Byrd,DB,CAR,"$404,648",2017
Josh Lambo,K,JAX,"$397,941",2017
Michael Ola,T,LAC,"$397,941",2017
A.J. Francis,DL,WAS,"$397,936",2017
Aaron Wallace,OLB,TEN,"$383,824",2017
Chris Thompson,WR,HOU,"$382,942",2017
Chris Thompson,RB,WAS,"$382,942",2017
Harrison Butker,K,KAN,"$382,941",2017
Taybor Pepper,LS,GNB,"$382,941",2017
Bryan Cox,DE,CAR,"$382,941",2017
Patrick Murray,K,TAM,"$381,176",2017
Justin March-Lillard,LB,3TM,"$381,176",2017
Darnell Sankey,LB,IND,"$381,176",2017
Shilique Calhoun,DE,OAK,"$381,176",2017
Will Beatty,T,PHI,"$370,588",2017
Dannell Ellerbe,LB,PHI,"$370,588",2017
Cam Thomas,DT,KAN,"$370,587",2017
Brenton Bersin,WR,CAR,"$365,292",2017
Jeff Cumberland,TE,LAC,"$364,706",2017
Maurice Canady,CB,BAL,"$363,000",2017
Ronald Blair,DE,SFO,"$363,000",2017
Deiondre' Hall,CB,CHI,"$363,000",2017
Arie Kouandjio,OG,WAS,"$361,765",2017
Trevor Reilly,OLB,NWE,"$361,765",2017
Isaiah Johnson,S,TAM,"$355,589",2017
Jon Halapio,OG,NYG,"$355,589",2017
Kyle Kalis,OG,IND,"$355,588",2017
Isaiah Irving,OLB,CHI,"$355,588",2017
Henry Krieger-Coble,TE,IND,"$355,588",2017
Greg Mabin,CB,2TM,"$355,588",2017
Darrelle Revis,DB,KAN,"$352,941",2017
Jermaine Whitehead,DB,GNB,"$349,415",2017
Joe Callahan,QB,GNB,"$349,415",2017
Richard Ash,DT,DAL,"$349,415",2017
Daniel Lasco,RB,NOR,"$349,412",2017
Obi Melifonwu,SS,OAK,"$348,000",2017
Dede Westbrook,WR,JAX,"$348,000",2017
Jeremy Clark,CB,NYJ,"$348,000",2017
Marquez Williams,FB,CLE,"$348,000",2017
Vince Biegel,OLB,GNB,"$348,000",2017
Cameron Sutton,CB,PIT,"$348,000",2017
Adam Bighill,LB,NOR,"$328,236",2017
Tani Tupou,DT,ATL,"$328,236",2017
Marvin Hall,WR,ATL,"$328,236",2017
Donte Deayon,DB,NYG,"$328,236",2017
Travis Rudolph,WR,NYG,"$328,235",2017
Ed Eagan,WR,NYG,"$328,235",2017
Marcus Kemp,WR,KAN,"$328,235",2017
Cole Hikutini,TE,SFO,"$328,235",2017
Xavier Coleman,CB,NYJ,"$328,235",2017
Xavier Cooper,DT,2TM,"$325,588",2017
Josh Keyes,LB,2TM,"$325,588",2017
Angelo Blackson,DT,HOU,"$325,588",2017
Tyreek Burwell,T,IND,"$325,588",2017
Cyrus Kouandjio,OT,DEN,"$324,706",2017
Akeem Ayers,LB,NYG,"$319,118",2017
Harlan Miller,CB,ARI,"$319,118",2017
Joshua Perry,OLB,IND,"$317,647",2017
Matt Lengel,TE,CLE,"$317,647",2017
Hunter Sharp,WR,2TM,"$300,883",2017
Jerrol Garcia-Williams,LB,DEN,"$300,883",2017
Jaydon Mickens,WR,JAX,"$300,883",2017
Nathan Gerry,SS,PHI,"$300,883",2017
Elijah Wilkinson,OT,DEN,"$300,883",2017
Nick Rose,K,2TM,"$300,882",2017
Ray-Ray Armstrong,LB,2TM,"$294,118",2017
Freddie Martino,WR,TAM,"$289,408",2017
Nate Sudfeld,QB,PHI,"$285,882",2017
D.J. White,CB,IND,"$285,882",2017
Jace Billingsley,WR,DET,"$273,530",2017
Dan Skipper,OT,DET,"$273,530",2017
Kevin Snyder,LB,DEN,"$273,530",2017
Blake Jarwin,TE,DAL,"$273,530",2017
Elijah Hood,RB,OAK,"$273,529",2017
Ben Braunecker,TE,CHI,"$254,120",2017
Joey Mbu,NT,IND,"$254,120",2017
Max Tuerk,C,ARI,"$254,118",2017
Zach Vigil,ILB,WAS,"$253,235",2017
Terrence Magee,RB,ATL,"$253,232",2017
Deiontrez Mount,OLB,DEN,"$253,232",2017
Donatello Brown,CB,GNB,"$246,177",2017
Marshall Koehn,K,CIN,"$246,177",2017
Darrell Williams,OL,SFO,"$246,177",2017
Bryson Albright,LB,ARI,"$246,177",2017
Derek Hart,LS,GNB,"$246,177",2017
Cairo Santos,K,2TM,"$243,529",2017
Fitzgerald Toussaint,RB,PIT,"$243,529",2017
Demetrius Rhaney,C,WAS,"$243,529",2017
Mike Nugent,K,2TM,"$235,294",2017
Tim Barnes,C,SFO,"$227,941",2017
Datone Jones,DE,2TM,"$227,941",2017
Chris Prosinski,DB,CHI,"$227,941",2017
Joe Kerridge,FB,GNB,"$222,353",2017
Vinston Painter,OT,ARI,"$222,353",2017
Kalif Raymond,WR,2TM,"$222,353",2017
Byron Marshall,RB,WAS,"$222,353",2017
Johnny Mundt,TE,LAR,"$218,824",2017
Jojo Natson,WR,NYJ,"$218,824",2017
Joseph Jones,OLB,DEN,"$218,824",2017
Brandon Banks,DL,WAS,"$218,824",2017
Darius Hillary,CB,CLE,"$218,824",2017
Brandon Wilson,CB,CIN,"$218,824",2017
Chunky Clements,DT,HOU,"$218,824",2017
Maurice Harris,WR,WAS,"$218,824",2017
Lewis Neal,DE,DAL,"$218,824",2017
Josh Forrest,ILB,SEA,"$218,824",2017
Daniel Ross,DT,DAL,"$218,824",2017
Zach Sterup,OL,MIA,"$218,824",2017
Josh Tupou,DT,CIN,"$218,824",2017
Howard Jones,LB,CHI,"$217,059",2017
Neville Hewitt,LB,MIA,"$217,059",2017
Dexter McDougle,CB,2TM,"$217,059",2017
Orson Charles,TE,KAN,"$202,940",2017
Austin Traylor,TE,DEN,"$191,471",2017
Colin Holba,LS,JAX,"$191,471",2017
Larry Pinkard,WR,JAX,"$191,471",2017
Cobi Hamilton,WR,HOU,"$190,590",2017
Christian Ringo,DE,DET,"$190,588",2017
Spencer Paysinger,LB,CAR,"$182,353",2017
Bradley Marquez,WR,DET,"$180,882",2017
Khalif Barnes,T,ARI,"$176,471",2017
Justin Currie,S,CLE,"$164,118",2017
David Moore,WR,SEA,"$164,118",2017
Pete Robertson,LB,WAS,"$164,118",2017
LeShun Daniels,RB,WAS,"$164,118",2017
Jason Vander Laan,TE,IND,"$164,118",2017
Kevin Peterson,CB,LAR,"$164,118",2017
Eric Lee,LB,NWE,"$164,118",2017
Brandon Dixon,CB,NYG,"$158,825",2017
Gabe Martin,LB,ARI,"$158,825",2017
Carlos Thompson,LB,LAR,"$158,825",2017
Bronson Hill,RB,ARI,"$158,825",2017
Bryan Braman,LB,PHI,"$158,824",2017
Nicholas Grigsby,LB,NWE,"$158,824",2017
Anthony Fabiano,OL,IND,"$158,824",2017
MyCole Pruitt,TE,HOU,"$144,706",2017
Anthony Johnson,DT,IND,"$144,706",2017
Cameron Lynch,LB,2TM,"$144,706",2017
LaTroy Lewis,LB,HOU,"$136,765",2017
Travis Coons,K,LAC,"$136,765",2017
Lavar Edwards,DE,CLE,"$136,765",2017
Bernard Reedy,WR,2TM,"$136,765",2017
Marcus Rios,CB,DEN,"$136,765",2017
Mike Liedtke,OL,TAM,"$136,765",2017
Cameron Malveaux,DE,MIA,"$136,765",2017
Carroll Phillips,OLB,JAX,"$136,765",2017
Gimel President,DE,HOU,"$136,765",2017
De'Veon Smith,RB,MIA,"$136,765",2017
Michael Clark,WR,GNB,"$136,765",2017
Chad Slade,G,HOU,"$136,765",2017
Arthur Maulet,CB,NOR,"$136,765",2017
Isaac Whitney,WR,OAK,"$136,765",2017
Jesus Wilson,WR,TAM,"$136,765",2017
Jeremy McNichols,RB,SFO,"$136,765",2017
Rodney Coe,DT,SEA,"$136,765",2017
K.J. Brent,WR,IND,"$136,765",2017
Garrett Griffin,TE,NOR,"$136,765",2017
Pat O'Connor,DE,TAM,"$136,765",2017
Stanley Jean-Baptiste,CB,BAL,"$127,060",2017
Darius Powe,WR,NYG,"$127,059",2017
Keith Reaser,CB,2TM,"$121,765",2017
DeAndrew White,WR,HOU,"$109,412",2017
Justin Hamilton,DT,2TM,"$109,412",2017
Robert Davis,WR,WAS,"$109,412",2017
Nordly Capi,LB,2TM,"$109,412",2017
Rashaad Coward,DT,CHI,"$109,412",2017
Isaiah Johnson,DB,LAR,"$108,529",2017
Taylor Heinicke,QB,HOU,"$108,529",2017
Kapri Bibbs,RB,WAS,"$108,528",2017
John Phillips,TE,NOR,"$105,882",2017
Kyle Carter,TE,MIN,"$100,800",2017
C.J. Smith,CB,CLE,"$95,294",2017
Tyvis Powell,FS,SFO,"$95,294",2017
Gabe Holmes,TE,ARI,"$95,294",2017
Paul Dawson,OLB,SEA,"$95,294",2017
Matt Hazel,WR,IND,"$95,294",2017
Cameron Lee,G,CHI,"$93,600",2017
Matt LaCosse,TE,2TM,"$82,059",2017
Isaac Rochell,DE,LAC,"$82,059",2017
Kache Palacio,LB,SEA,"$82,059",2017
Otha Peters,LB,WAS,"$82,059",2017
Brandon Bell,OLB,CIN,"$82,059",2017
Leon McQuay,S,KAN,"$82,059",2017
Breon Borders,CB,BUF,"$82,059",2017
Jarveon Williams,HB,CIN,"$82,059",2017
Dymonte Thomas,SS,DEN,"$82,059",2017
Ryan Murphy,FS,NYG,"$82,059",2017
Riley Bullough,ILB,TAM,"$82,059",2017
Caraun Reid,DT,DET,"$81,176",2017
David Quessenberry,OT,HOU,"$72,353",2017
Ronald Martin,SS,IND,"$72,353",2017
James Stone,C,OAK,"$72,353",2017
Michael Hunter,CB,NYG,"$63,529",2017
Channing Ward,DE,TAM,"$63,529",2017
James Harrison,LB,2TM,"$58,824",2017
Tony McDaniel,DT,2TM,"$58,824",2017
Sam Ficken,K,LAR,"$54,706",2017
Fish Smithson,S,WAS,"$54,706",2017
Pharaoh Brown,TE,OAK,"$54,706",2017
Andy Jones,WR,2TM,"$54,706",2017
Brett Boyko,T,LAC,"$54,706",2017
Reggie Gilbert,LB,GNB,"$54,706",2017
Dare Ogunbowale,RB,WAS,"$54,706",2017
Brady Sheldon,LB,OAK,"$54,706",2017
Ryan Malleck,TE,HOU,"$54,706",2017
David Rivers,CB,TAM,"$54,706",2017
Kent Perkins,OT,CIN,"$54,706",2017
Mose Frazier,WR,CAR,"$54,706",2017
Krishawn Hogan,WR,IND,"$38,294",2017
Marcus Murphy,RB,BUF,"$36,176",2017
Edmond Robinson,OLB,NYJ,"$36,176",2017
Hakeem Valles,TE,DET,"$31,765",2017
Marquis Bundy,WR,NYG,"$31,765",2017
Derrick Mathews,LB,NYG,"$27,353",2017
Rickey Hatley,DT,BUF,"$27,353",2017
Emanuel Byrd,TE,GNB,"$27,353",2017
Aaron Neary,C,LAR,"$27,353",2017
Garrett Sickels,DE,LAR,"$27,353",2017
Jeff Overbaugh,LS,MIN,"$27,353",2017
Quincy Adeboyejo,WR,BAL,"$27,353",2017
